0 33.7787213 -84.4022876 2.5 278.75 1
1 33.778713 -84.4022717 2.5 355.71 1
2 33.7787087 -84.4022591 2.5 36.469 1
3 33.7787131 -84.4022541 2.5 14.036 1
4 33.7787281 -84.4022471 2.5 126.12 1
5 33.7787328 -84.4022575 2.5 178.57 1
6 33.7787364 -84.4022683 2.5 215.13 1
7 33.778732 -84.4022763 2.5 184.29 1
