0.183936 33.7787633 -84.4023518 281.2 270 0 0 1
0.53748 33.7787628 -84.4023517 281 270 0 0 1
1.1409 33.7787617 -84.4023515 280.9 270 0 0 1
1.5398 33.778761 -84.4023513 280.8 270 0 0 1
